title,url,image,category,date,content
Sensors See Big-Data OpportunityRick Merritt,https://www.eetimes.com/document.asp?doc_id=1334875,https://m.eet.com/media/1312446/SensormoduleST-min.jpg,Internet of Things Designline,06.28.19,"SAN JOSE, Calif. — A startup with a brainwave monitor powered by deep learning could help mobile and cloud-computing giants tap into your thoughts. The company was one of several device makers that responded at the Sensors Expo to a call from Google for smart home devices to support its Assistant service.Cloud services and smartphones probably won’t be monitoring thoughts anytime soon. However, the industry is clearly in a race up the food chain from core sensor technology to software and data, according to several vendors at the event.Petal uses off-the-shelf headsets that measure electroencephalogram signals that it processes with homegrown neural-network models written in Google’s TensorFlow framework. The two-year-old startup is currently demoing software that lets users play video games with their thoughts.The company said that Samsung responded positively to a demo that it conducted at Samsung’s Korean headquarters. The startup is seeking connections with Google’s home and embedded groups. The five-person company hopes to ship a developer’s kit within a month supporting Android, iOS, the Mac, and Windows.For its part, Google wants to expand its ecosystem of 35,000 devices certified to support the APIs for its Assistant service. Assistant is anchored in Google’s HomeGraph, a software construct that mines smart home data for insights.The service is “based on voice today, but the future is about contextual understanding and visuals, and that’s where more sensors come into play,” said Wendy Kam, a Google business development manager speaking at the event. “More things need to include sensors for the Assistant to offer a robust experience” that lets consumers personalize predictive services.So far, Google’s Assistant partners include Philips Hue in lighting and LG and iRobot in appliances, but “we are at the early stage of the Assistant ecosystem,” said Kam. “If you want your sensor to work with other devices, let us know the sensor and use cases so we can define traits and APIs.”Google competes with Apple, Amazon, and others to create a smart home experience. In China, Baidu was early to launch a similar effort. To date, no standards have emerged for devices to support a hybrid mix of services.Google aims to launch a home security service soon, roughly similar to Amazon’s Alexa Guard. The search giant is also driving a TensorFlow Lite initiative to put deep-learning models running on its own controller in just tens of kilobytes into low-latency embedded services that may not need to be linked to the cloud.Long term, the kinds of third-party add-on products that consumers deploy on doors and windows for security will become embedded in new homes and furnishings. “Companies come to us asking how to future-proof their businesses, and we recommend them to system integrators,” said Kam.It’s part of a broad trend of leveraging digital technology to create efficiencies and new revenue streams. “Everyone wants to move into the software-as-a-service model,” said one presenter at the event.Next page: STM, Omron move up to modules and softwareNext page: STM, Omron move up to modules and software"
AI Startup Preps Inference ChipRick Merritt,https://www.eetimes.com/document.asp?doc_id=1334862,https://m.eet.com/media/1312401/israelAI-min.png,Wireless and Networking Designline,06.26.19,"SAN JOSE, Calif. — Add NeuroBlade to the dozens of startups working on AI silicon. The Israeli company just closed a $23 million Series A, led by the founder of Check Point Software and with participation from Intel Capital.NeuroBlade is close to taping out an inference processor that it aims to sample late this year or early in 2020. Following in the footsteps of Israeli AI startup Habana, it plans a training accelerator using a similar architecture for its next generation.The startup claims that its initial chip will run several neural networks and multiple algorithms in parallel. The chip supports a full range of neural-net models with fully connected layers, including CNNs, RNNs, LSTMs, and GANs.The chip will provide similar performance on inference jobs as Intel CPUs or Nvidia GPUs at a lower cost thanks to a much smaller die, according to the company. Alternatively, it will support significantly improved performance with a similar size and cost die.NeuroBlade declined to provide any public benchmark results until chips are shipping. However, it said that it is sharing performance metrics with select customers.Founders Elad Sity, CEO, and Eliad Hillel, CTO, met while working at Solar Edge, a startup that went public making inverters and other gear for photovoltaic arrays. Both are graduates of the technology unit of the Israel Intelligence Corps.NeuroBlade got its initial start with a $4.5 million seed round in 2017 from StageOne Ventures and Grove Ventures, headed by Dov Moran, the inventor of the USB flash drive and co-founder of M-Systems.Related posts:Related posts:"
"Micron Cuts Capex, Wafer StartsDylan McGrath",https://www.eetimes.com/document.asp?doc_id=1334863,https://m.eet.com/media/1312403/Micron_800-min.png,Memory Designline,06.26.19,"SAN FRANCISCO — U.S. memory chip supplier Micron Technology said that it would reduce its capital-spending plans for fiscal 2019 and 2020 and further trim wafer starts amid an ongoing demand slowdown that has thrown the memory market into a tailspin.Micron said that it would slash capital spending for its fiscal 2019, which closes in August, to about $9 billion, down about 10% from the company’s estimate of about $10.5 billion at the start of the fiscal year. Micron said that it expects its fiscal 2020 capital expenditures to be “meaningfully lower” than fiscal 2019.Micron President and CEO Sanjay Mehrotra announced that the company would also continue with a previously announced 5% cut in DRAM wafer starts, which company executives expect will bring the company’s DRAM bit supply growth for 2019 close to market demand growth.Micron said that it would further cut its NAND wafer starts from 5% to 10%, which will result in lower supply growth in the second half of the year. While the overall NAND market remains oversupplied from the accelerated supply growth driven by the industry transition to 3D NAND, Micron remains optimistic that the NAND market will start to stabilize in the second half of this year, Mehrotra said in a conference call with analysts.“With the higher levels of macro uncertainty and the relatively high levels of inventory on our balance sheet, we are taking decisive action to manage our DRAM and NAND bit production,” he said.Business with Hauwei resumes… a little Micron surprised analysts by saying that it has resumed in the past two weeks shipments of some products to China’s Huawei Technologies, which was placed on an exports blacklist by the Trump administration last month. Executives said that the company resumed shipments of some products after determining that these products are not subject to the restrictions imposed by the Trump administration.Business with Hauwei resumes… a little“However, there is considerable ongoing uncertainty surrounding the Huawei situation, and we are unable to predict the volumes or time periods over which we’ll be able to ship products to Huawei,” Mehrotra said.The announcements on capital expenditures, on wafer starts, and on Huawei came in the wake of Micron’s fiscal third-quarter financial results, which beat Wall Street’s expectations despite hefty declines in sales and profit.After robust growth amid rising average selling prices in both 2017 and 2018, the memory chip market has entered a downturn and is projected to decline by about 30% this year, according to market research firm IC Insights.“Although previously announced capex cuts will start to impact industry supply in the second half of the calendar year, our assessment is that further cuts in capex and bit supply will be required to return the industry to a healthy supply/demand balance,” Mehrotra told analysts.While the memory downturn remains in full force, Micron executives suggested that the company sees early signs of demand recovery.Mehrotra said that customer inventory improvements have progressed largely in line with Micron’s expectations in most markets, reinforcing management’s confidence that DRAM bit demand will return to healthy year-over-year growth in the second half of 2019. NAND bit demand is also increasing in most markets, Mehrotra said.For the fiscal third quarter, which closed May 30, Micron reported sales of $4.79 billion, down 18% from the fiscal second quarter and down 39% compared to the third quarter of fiscal 2018.Micron reported a fiscal third-quarter net income of $840 million, down 48% from the previous quarter and down 78% compared with the year-ago quarter.Micron’s DRAM revenue for the quarter was roughly $3 billion, down 5% year over year and 19% sequentially from the fiscal second quarter. NAND revenue declined to about $1.5 billion, down 25% year over year and down 18% sequentially, Micron said. The company said that DRAM and NAND sales were both hurt significantly by restrictions in sales to Huawei.For the fiscal fourth quarter, which closes in August, Micron said that it expects sales to be between $4.3 billion and $4.7 billion, below consensus analysts’ expectations of about $4.9 billion, according to Yahoo Finance. "
Building a Practical AI Medical Imaging SystemSally Ward-Foxton,https://www.eetimes.com/document.asp?doc_id=1334864,https://m.eet.com/media/1312406/KCLNvidiaAIhandshake-800x4501.jpg,Medical Designline,06.26.19,"LONDON — A new project is set to build the first AI platform for medical imaging, to be used by the UK’s National Health Service (NHS). The project, which will be run by King’s College London (KCL) in collaboration with Nvidia, aims to automate the interpretation of radiology data, the most time-consuming parts of the radiology process.While AI and machine learning have long been touted as an enabling technology for medical imaging analysis and diagnostics, implementing such a system in the real world is significantly harder than the rapid pace of technology advances would suggest.“A key challenge will be perception, within the clinical community and the public,” said M. Jorge Cardoso, CTO of the London Medical Imaging and Artificial Intelligence Centre for Value-Based Healthcare at KCL.The AI system will not make patient care decisions, but will support clinical teams to ensure the right patients are prioritized, and provide supporting information to assist in decision-making.“It is our responsibility to ensure that this [system] is seen as making radiologists more effective, supporting their decision-making process and ultimately improving patient care and patient throughput through the hospital,” Cardoso said.  Professor Sebastien Ourselin, Head of the School of Biomedical Engineering and Imaging Sciences, KCL with Jaap Zuiderveld, vice president for EMEA at Nvidia. (Source: KCL) Professor Sebastien Ourselin, Head of the School of Biomedical Engineering and Imaging Sciences, KCL with Jaap Zuiderveld, vice president for EMEA at Nvidia. (Source: KCL)Patient Confidentiality Another big challenge of building a system like this is the need for patient confidentiality. For the first time, the NHS will use federated learning techniques to tackle patient privacy and data governance issues.Patient ConfidentialityFederated learning ""outright avoids many of the classical issues of privacy in healthcare,” said Cardoso. “The key goal is to not move the clinical data from where it currently rests — this means that it stays within the hospitals’ protection, under its governance and security procedures.”While most AI systems centralize data from end devices to train one central model in the cloud, federated learning lets end devices download the model, train the model locally using locally available data, then summarize the changes and send that data to update the central model. This means individual NHS trusts can develop their own algorithms without the data travelling outside of their domain. Trusts’ separate models can be combined to build an overall model, which has effectively been trained on all demographics.“Architecting a federated [learning] solution on this scale is challenging as you need to ensure that all these large technical and clinical systems interact correctly so that all the expert teams from all the consortiums can work together successfully,” Cardoso said.Cardoso explained that there are also many ethical and governance challenges to overcome, from the agreement with clinicians around the clinical pathways, to the deployment of the system in the hospital IT environment, to making sure that patients, caregivers and clinicians see AI as a benefit to the clinical workflow.Getting the algorithm ready for deployment ""will be a slow process and will require a continuous increase in evidence supporting these systems,” Cardoso said. “It’s likely that algorithms will not be deployed directly for patient diagnosis; first, they will be used as safety systems, then maybe as prioritization systems, then triaging systems, then as secondary readers, and only then as primary readers. Every one of these steps will require substantial validation and continuous development to ensure these algorithms will not harm a patient.”"
Lots of Spin Left for Hard DrivesGary Hilson,https://www.eetimes.com/document.asp?doc_id=1334865,https://m.eet.com/media/1312404/cover-carousel-800x3501.jpg,Memory Designline,06.26.19,"TORONTO – “I’m not dead yet.” The classic line from Monty Python and the Holy Grail is an apt description of the hard drive. Despite the low price of flash and the innovation around SSDs, in part due to NVMe (non-volatile memory express), there’s still a healthy market for the spinning disk.Monty Python and the Holy Grail“There are a lot of people who say the whole world is going to move to flash but, you know, I'm not one of them,” said Jim Handy, principal analyst of Objective Analysis. “There's still a very good place for hard drives in what they call ‘cheap and deep’ storage.” And as much as flash has come down in price to be less of a premium media, there’s still a 10-to-1 gap between NAND flash and hard disk drive prices, he noted. “That is not going to go away.”In the meantime, the line between storage and memory continues to blur as the number of tiers in the storage hierarchy has expanded. Once it used to be as simple as DRAM at the high end and spinning disk at low end, but the flash in the middle has grown, and Intel is hoping there’s a place for Optane in there as well. Even tape remains a viable storage option for offsite backups, and there are multiple caches in today’s processors. “There's no good reason to limit the number of tiers as long as you can use more tiers to make your system perform better at a lower cost,” said Handy.What’s changing is that hard drives are being used in a more intelligent way, thanks to software and deployment architectures — much like how SSDs are benefitting from NVMe and NVMe over Fabric. Western Digital recently announced its Zoned Storage initiative that leverages hard drives as part of a storage design aimed at cloud and hyperscale data centers. The architecture includes shingled magnetic recording (SMR) HDDs combined with the emerging Zoned Namespaces (ZNS) standard for NVMe SSDs to deliver the necessary capacity to meet zettabyte-scale storage demands as well as better endurance and predictable, low-latency QoS performance.  Western Digital’s Zoned Storage initiative groups similar data into larger chunks to organize workloads for better performance efficiencies, putting writing sequential data to SMR hard drives while also making use of advances in NVMe SSDs. (Source: Western Digital) Western Digital’s Zoned Storage initiative groups similar data into larger chunks to organize workloads for better performance efficiencies, putting writing sequential data to SMR hard drives while also making use of advances in NVMe SSDs. (Source: Western Digital)The use of SMR HDDs demonstrates that not all emerging workloads require NAND flash or even Optane, but still need something other than general-purpose architectures, according to Eddie Ramirez, senior director of product management at Western Digital. More of this data, such as video, internet of things (IoT), edge, and surveillance data are sequential in nature. The Zoned Storage initiative groups similar data into larger chunks to organize workloads for better performance efficiencies, including making more use of available storage on a hard drive as high as 20TB, he said, with the company’s 15TB Ultrastar DC HC620 SMR HDDs already shipping in volume.Ramirez said Western Digital is in a unique position in that it plays in both the SSD and hard drive markets. “We're seeing the trends from both sides. There will continue to be a place for both SSD and HDD in the data center. If you look at the amount of NAND capacity in the world, it’s not going to scale with the data growth rate.” He said there always needs to be combination of both, and that spinning disk will always cost significantly lower than flash per terabyte.What’s changed is that the “one size, one type of HDD fits all kinds” paradigm doesn’t work anymore, said Ramirez, so just as SSDs have been segmented over the past few years for different workloads, there’s a need for purpose-built HDD storage optimized for the workloads that are going to dominate the data center in the coming years. A decade ago, the data going into cloud data centers was primarily databases from ERP systems — it was very structured, he said, but today’s data is a lot different. It’s comprised of video streaming surveillance data, for example, as well as smart city device data enabled by LTE (long-term evolution). “A lot of it will be continuous. A lot of it will be large kinds of data that need to be stored very differently from the old kind of database dominated data.”"
Foxconn Founder Replaced by New ChairmanAlan Patterson,https://www.eetimes.com/document.asp?doc_id=1334859,https://m.eet.com/media/1312397/Foxconn_building-min.jpg,Internet of Things Designline,06.25.19,"Terry Gou, the founder of Foxconn and Taiwan’s wealthiest person at $7.3 billion, has resigned as chairman at the world’s biggest electronics manufacturer in order to stand for election as the president of Taiwan.Liu Young-Way, the head of Foxconn’s semiconductor unit, will succeed Gou as chairman. The company denied media reports that it plans to shift production away from China, where Foxconn employs more than a million people assembling electronic devices such as Apple’s iPhone and iPad.Earlier this month, Foxconn held a rare public event in Taiwan to discuss the future without Gou, who has been the driving force behind the company since he founded it in 1974, originally making plastic knobs for black-and-white TVs. Foxconn today is a global company that makes everything from connectors to LCDs and semiconductors. Its top customer, Apple, accounts for about half of the company’s production.One person notably absent from the new management team is Sharp President Jeng-wu Tai, according to Mizuho analyst Yasuo Nakane.Tai, a member of Gou’s inner circle, is one of the key people who has made Sharp profitable following Foxconn’s $3.5 billion acquisition of the company in 2016, according to Nakane. Sharp will remain under Gou’s overall control, a sign that Foxconn’s founder will still be a player in the electronics industry.Sharper Focus At the announcement earlier this month, the new management outlined the company’s medium and long-term business plans, which include more focus on products for IoT, AI, 5G equipment and 8K televisions. The new management team said they aim to improve margins, which have slumped in recent years as the Apple business wanes.Sharper Focus“The environment will remain tough at least through 2020,” Nakane said in a report emailed to EE Times. “The company’s direction and strategy accounts for this tough environment.” While the company has begun providing more information on products and strategy, there are still a number of questions left unanswered, Nakane said.EE TimesUp to now, the company has been notorious for its lack of transparency. As usual, Foxconn did not respond to a request from EE Times to comment in detail. EE TimesAccording to Mizuho’s Nakane, the key questions are how Gou will be involved in the company and whether the group will continue as a contract manufacturer or shift to providing services, software, or products under its own brand. In addition, it remains to be seen how the company, its consolidated subsidiaries and unconsolidated subsidiaries will be connected in terms of strategy and business development.The new team will manage subsidiaries such as Foxconn Industrial Internet, supplying Apple as well as server and communications customers; Foxconn Interconnect Technology, making connectors and automotive components; and Foxconn International Holdings, the smartphone OEM unit.However, the committee will not be involved with the overall group, which includes unconsolidated subsidiaries such as LCD makers Sharp and Innolux and smartphone operations with Nokia/HMD, which remain under the control of Terry Gou. Foxconn is making its own phones now through an investment stake in HMD, the Finnish company behind the Nokia brand of handsets. Foxconn subsidiary FIH Mobile owns 6% of HMD and makes the phones that its Finnish partner designs.Gou’s continuing control of the Sharp and Nokia-related operations highlights his long-term interest in becoming a player in electronics brands. By relinquishing control of the contract manufacturing side of Foxconn that serves Apple, Gou may be preparing to focus more on building Foxconn’s own brands in the future.Such a move would follow in the footsteps of other Taiwanese companies such as Acer and Asus, which years ago split their contract manufacturing and branded operations to avoid direct competition with customers such as Dell and HP.US-China Trade War Foxconn is one of the companies in the global supply chain that’s at risk of being caught in the crossfire of the US-China trade war.US-China Trade WarThe company said it is aware of the risks related to a prolonged trade war and is prepared to adapt to rapid changes in the business environment.It seems confident in its ability to quickly move factories based on customer needs, according to Mizuho’s Nakane. He estimates that 75% of Foxconn’s manufacturing is in China.At the announcement, the company demonstrated products and technology that the group has been working on in preparation for the shift to 5G and 8K. Such products include 8K TVs/electronic blackboards, server racks, 5G small cells (BBU+RRU) and semiconductors like CMOS sensors, LCD drivers, 8K TV SoCs and ARM-based SoCs.Foxconn aims to boost profitability by leveraging big data related to manufacturing. The company is also adopting factory automation based on its proprietary technology. Those millions of workers the company employs in China may gradually be replaced with robots made by Foxconn.  "
Aspinity Puts Neural Networks Back to AnalogJunko Yoshida,https://www.eetimes.com/document.asp?doc_id=1334857,https://m.eet.com/media/1312387/PutNNbacktoAnalog-min.jpg,Internet of Things Designline,06.25.19,"Aspinity, a Pittsburg-based startup founded in 2015, is launching Tuesday a Reconfigurable Analog Modular Processor platform, or RAMP. The ultra-low power, analog processing platform is designed to first detect, analyze and classify raw sensor data — in the analog domain. Once it distinguishes data (a voice, an alarm, a change in vibrational frequency or magnitude, etc.) from background noise, RAMP hands off the data for digitization.The upshot of this “analyze-first-in-analog” approach is that it “reduces the power required at the edge by up to 10x and the volume of data handled by up to 100x for always-on applications,” according to Aspinity. The startup claims that RAMP can play a key role in battery-operated, always-on sensing devices for consumer, smart home, IoT and industrial markets.Mike Demler, senior analyst at The Linley Group told EE Times, “RAMP’s most distinctive feature is its extreme low power. Drawing just 10 microamps during active operation is quite a feat for an analog chip.”EE TimesAspinity’s founder and CEO Tom Doyle told us that he was delighted when he recently heard Gene Frantz talking about “the need to move neural networks back to analog.” Frantz, previously a technology fellow and a staunch promoter of DSP at TI, is now a professor at Rich University. Earlier this year, in an interview with EE Times, he suggested that AI needs a better solution and for that, “we should consider going back to analog signal processing.”This was music to Doyle’s ears. Analog processing is precisely what Aspinity’s RAMP is set up to do.Analog vs. Digital Other chip vendors including STMicroelectronics and Renesas, for example, have been pitching end-point devices featuring AI capabilities for anomaly detections. How does Aspinity’s RAMP differ?Analog vs. DigitalJoe Hoffman, director of wireless connectivity & machine sensing at SAR Insight & Consulting, said, “STMicroelectronics and Renesas utilize digital technology. They implement the fundamental elements of the artificial neuron by using digital circuitry and software on their core processors.” ST, for example, depends on ARM microprocessor cores, while Renesas uses its own Dynamically Reconfigurable Processor (DRP) — which Hoffman described as “a hybrid approach somewhere between and microprocessor core and an FPGA.” He said, “The DRP can be reconfigured on the fly.”In contrast, Aspinity’s RAMP uses an analog circuit approach. Hoffman noted, Aspinity builds neurons and synapses by using analog designs rather than digital designs.As a result, instead of developing a predictive maintenance system that continuously digitizes thousands of points of data to monitor trends in the changes of certain spectral peaks, “RAMP can sample and select only the most important data points, compressing the quantity of vibration data by 100x and dramatically decreasing the amount of data collected and transmitted for analysis,” according to the company. Reducing the amount of data is the key to enabling a battery-operated, wireless sensor system. Mythic vs. Aspinity Analog was the original way to model neural networks. Digital came later, said Demler. “But more recently, researchers (and companies like Mythic and Syntiant) are looking at in-memory analog computation to reduce power compared to digital inference engines.”Mythic vs. AspinityBy eliminating the digital memory transactions required in a typical inference engine, “You can potentially save lots of power and die area,” Demler explained.Aspinity’s CEO Doyle said, “Just like a traditional digital computer architecture, Aspinity has both ‘code memory’ to store the structure of the algorithm and the parameters/coefficients of the algorithm, and ‘data memory’ to store a history of a signal’s characteristics as we process it. However, unlike a traditional computer, Aspinity is not using a chunk of memory blocks. Instead, both code memory and data memory “are intermixed with the compute components for efficiency and compactness,” explained Brandon Rumberg, Aspinity’s CTO and founder. Integrated inside RAMP is non-volatile memory.In a way, Mythic and Aspinity are similar because their approach is “internal analog computation.” But that’s where the similarity ends.Mythic depends on digital input. Aspinity, in contrast, processes analog inputs. Demler explained, “Mythic is just using flash memory cells as voltage-variable conductance elements to replace digital multiply-accumulators (MACs).” On the other hand, “Aspinity uses a variety of parametrized analog circuits; amps, filters, adders/subtractors, etc.”6-8 bits precision As Hoffman explained, “Digital circuitry offers much more precision in its computations than analog, and is compatible with well-known digital design processes and CMOS technology. For example, state of the art processors are all 64-bit width today, while the analog processes mentioned here [Mythic, Aspinity and others] are generally 6- to 8 bits of precision. [However], this lower precision is good enough for many applications.”6-8 bits precisionIn summary, Hoffman noted, “Aspinity is focusing on a limited application set of acoustic processing for wake word/sound detection at ultra-low power. This is advantageous when the rest of the device can be put to sleep in a low power mode.” Demler also believes that analog has its limitations, in process/voltage/temperature variability, etc. He noted, “That’s why we haven’t seen it gain much traction in commercial products.” On the flip side, though, “if you can eliminate all the digital memory transactions required in a typical inference engine, you can potentially save lots of power and die area.”Applications Aspinity sees a growing market for “voice-first devices” such as smart speakers and wearables/hearables. Doyle said, “Imagine a voice-first TV remote that runs for a year per battery change. That will give manufacturers a big competitive edge.”ApplicationsAccording to Aspinity, the RAMP platform’s analog blocks can be reprogrammed with application-specific algorithms. RAMP can analyze raw analog data from different types of sensors including accelerometers used for industrial vibration monitoring.Demler noted, “RAMP is a special-purpose circuit.” In using RAMP, designers must consider cost vs. benefits of adding another component to their voice-activated devices. But is that a downside? Not exactly, Demler said. “RAMP is a voice (or sound) activity detector. It doesn’t determine exactly what is being said. In some systems, it would make a lot sense to integrate RAMP as the front end of a speech processor, rather than as a separate chip.”Aspinity's CEO Doyle said that he plans to be in IP business in addition to selling chips. The company currently has a number of partners it's working with. ""Some are cosumer companies and others are chipset partners,"" said Doyle. The chip is sampling today. The plan is to go into volume production in the first half of 2020.Company  Aspinity was founded to commercialize research at West Virginia University. The startup has exclusive, full rights to use the technology developed at the university.Company Aspinity has raised a total of “$3.6 to $3.7 million” in funding over three rounds. According to the CEO, Amazon participated in two rounds. The company has a team of ten engineers, many with extensive analog experience, said Doyle. — Junko Yoshida, Global Co-Editor-In-Chief, AspenCore Media, Chief International Correspondent, EE Times EE Times"
Renesas Replaces CEO in Bid for Growth TurnaroundNitin Dahad,https://www.eetimes.com/document.asp?doc_id=1334861,https://m.eet.com/media/1312400/HidetoshiShibataRenesasCEO.jpg,,06.25.19,"Renesas Electronics Corporation has appointed Hidetoshi Shibata as its new president and CEO, replacing current CEO Bunsei Kure, forced to resign as a result of not achieving performance targets.In a statement, Renesas said its nominations committee, a voluntary advisory body reporting to its board of directors, evaluated Kure’s performance and decided a change of management was necessary in order to recover its business performance and return the company to a growth trajectory. It said in light of its worsening business performance and a huge gap between targeted financial figures which were set as the mid-term plan in 2016 and the company’s actual performance, it came to the conclusion that Kure did not meet its expectations, especially in view of Renesas’ current situation and as compared with trends at competitors.Hence the board decided to appoint its current CFO, Hidetoshi Shibata, as the new president and CEO. Shibata joined Renesas in 2013 when the company was in crisis, and as executive vice president and CFO, led structural reform measures, such as personnel reductions, and the reorganization of production sites. He was instrumental in leading the acquisitions of two semiconductor companies, Intersil Corp. and Integrated Device Technology, Inc., which the company said are critical for the company’s future growth.In many ways, Shibata is a man who knows Renesas inside out. Prior to joining Renesas, Shibata was executive managing director at the Innovation Network Corporation of Japan (INCJ) -- a public-private partnership between the Japanese government and major corporations. While at INCJ, he led a team to invest and rescue Renesas.Renesas is clearly expecting Shibata's decisiveness will serve the company well as he seeks to improve business performance and consequently the company's stock performance.Shibata commented, “Whilst we face short-term challenges that require concerted efforts across the company, I believe that Renesas is well placed in our focus markets to continue to create innovative, sustainable solutions for our customers and society at large.” He added he would maintain the positive momentum of the IDT integration process."
"Patents, Standards Brew Licensing Woes Rick Merritt",https://www.eetimes.com/document.asp?doc_id=1334856,https://m.eet.com/media/1312379/PatentMPEG-min.png,Wireless and Networking Designline,06.24.19,"SAN JOSE, Calif. — The latest codec for compressing video isn’t getting market traction because costs of licensing patents for it are unclear. That’s motivated a handful of efforts to fix decades-old problems licensing standards-essential patents that have dogged everything from cellular to Wi-Fi.With some proposed approaches, project members agree on licensing terms before work begins rather than leaving the job to lawyers sometimes years after a standard is set. Others have refined definitions of fair, reasonable, and non-discriminatory (FRAND) licensing, an often-used concept that has proved to be dangerously vague.Still others advocate a radical move to royalty-free standards. So far, this approach has not been immune from attacks from patent holders, nor has it been sufficiently motivating to attract some top technology developers, especially companies with significant licensing businesses.There is yet no single method that guarantees a worthwhile return for developing new technologies while preventing abuse from opportunists and monopolies, given the industry’s diversity in business models, technologies, and markets. And some see in standards-essential patents (SEPs) a Gordian knot that cannot be untied or cut.“With the combination of the limited monopoly granted in a patent, and the de facto monopoly of a standard, the normal competitive forces that would determine a reasonable royalty don’t apply,” said Cliff Reader, an expert in intellectual property issues for video codecs who sees little hope that any country will enact the kind of patent reforms needed.“Patents and standards are the most challenging things to put together in tech,” said Karen Bartelson, former head of the IEEE who learned important lessons about SEPs in a patent “nightmare” over Wi-Fi.Today, SEPs are key to the high-profile Apple/Qualcomm dispute over cellular, and they are starting to impact car makers, too. SEPs are the hot spot for H.265, aka HEVC, the codec central to many network operator’s plans to deliver ultra-high-definition content.Patent wars in video codecs have raged off and on for years. It’s a field known for its deep base of constantly evolving techniques critical for broadcasters, TVs and set-top makers, and, more recently, video streaming services and smartphones.Tensions reached a peak when three patent pools emerged for HEVC. One of them, Velos Media, has not yet disclosed its licensing terms, and more than a dozen large patent holders have not joined any of the pools.“That’s a complete nightmare to navigate, and it’s pretty disappointing, because we founded our company in 2012 anticipating [that] H.265 would become dominant,” said Oliver Gunasekara, chief executive of NGCodec, a video codec developer.The uncertainty has kept the previous codec, H.264, dominant with an estimated 50% market share. The newer H.265 has less than 20% of the market despite the fact that it has been available for more than six years and is technically superior — it can cut bit rates for H.264 in half without perceptible quality loss.The core problem, Gunasekara said, is that the MPEG group behind video codec standards focuses solely on technology, leaving others to sort out patent licensing terms.“We can do 1,000:1 video compression live, and you can’t tell the difference — that’s mind-blowing. MPEG creates video standards that matter. You can’t fault them technically, but they fall down by relying on FRAND.”The crisis got so bad that MPEG’s veteran leader, Leonardo Chiariglione, wrote a blog in January lamenting that “the old MPEG business model is now broke.” He expressed fears that royalty-free alternatives such as the AV1 standard started by Google will take over.Next page: A royalty-free option still attracts patent assertionsNext page: A royalty-free option still attracts patent assertions"
AI Gets Inference BenchmarksRick Merritt,https://www.eetimes.com/document.asp?doc_id=1334852,https://m.eet.com/media/1312373/MLPerflogoinvert-min.png,AI & Big Data Designline,06.24.19,"SAN JOSE, Calif. – The MLPerf consortium released benchmarks to measure inference tasks on servers and client systems. Tools to run MLPerf Inference v0.5 are available on the group’s Web site, but vendors are not expected to start posting results using the metrics until October.Initially, MLPerf Inference includes five benchmarks to measure performance and power efficiency of tasks run on a smartphone, PC, server and some embedded systems.  They consist of two tests for image classification, two for object detection and one machine translation, each with a defined model and data set.The metrics target “many, but not all embedded systems,” said David Kanter, the inference group’s co-chair.  “Our load generator is written in C++ (instead of Python), which enables running on much more resource-constrained systems,” he said.“However, there are probably some platforms that are so small or specialized for cost/power reasons that they will not be able to run our load generator or our networks. For example, we don't have a suitable benchmark for a system which only does wake-word detection,” Kanter added.The benchmarks will measure average active power consumed during inference and active idle power when the system is waiting for inference queries. It includes several metrics to describe raw performance specific to different scenarios along with rules for applying them.For example, for a single stream it measures responsiveness based on 90th percentile latency to answer a query. It can also report the number of simultaneous inference streams a system can sustain. Two other metrics measure throughput for online and offline batch systems.So far, 17 organizations expressed interest in submitting inference results on a total of 196 combinations of different models and scenarios that range from a single stream on a handset to a batch job on a server. The vision benchmarks use the ImageNet dataset and MS-COCO widely used in robotics, automation, and automotive. The translation test leverages an existing English-German benchmark.MLPerf provides both the benchmarks specs and reference code implementations in ONNX, PyTorch, and TensorFlow frameworks to run them. The code defines the problems, models, and quality targets, and provide instructions to run the benchmarks.The specs and tools were developed over 11 months by the group that included members from Arm, Cadence, Centaur Technology, Facebook, Futurewei, General Motors, Google, Habana Labs, Harvard University, Intel, MediaTek, Microsoft, Nvidia, and Xilinx. So far, the group has “had very minimal discussions about the v0.6 version,” that will form its next step, said Vijay Janapa Reddi, an associate professor at Harvard who is the inference group’s other co-chair.“We downsized the original batch of models we had in mind to meet the current v0.5 timeline,” said Reddi. “In the v0.6 version, we will have more models and likely update some of the models for the existing tasks,” he said.“Other questions we always ask ourselves is ‘How can we get a larger universe of submitters,’ and ‘How can we make submitting easier,’” said Kanter, adding that future versions may also be capable of running on more constrained embedded systems.MLPerf is a collaboration among more than 40 companies and universities. Last year, the group rolled out its Training v0.5 benchmark suite. So far, Google, Intel and Nvidia released scores of their chips using it.Related posts:Related posts:"
